,grad_0,grad_1,ma_grad_score
556,-0.0033613211622386,-0.0015915461152122,0.0
557,-0.0062641363890702,-0.002536279754341,0.0
558,-0.0067415513795223,-0.0041710730629816,0.0
559,-0.0033231250286992,-0.0041175992683624,0.0
560,0.0026164925318217,-0.0031346904249731,0.5
561,0.0032149025213038,-0.0037636522459178,0.5
562,-0.0019989795155416,-0.0054926191041437,0.0
563,-0.0050164599766272,-0.0047821977780099,0.0
564,-0.0015087860356237,-0.0019429575125815,0.0
565,0.0005856900253279,-0.0005780505944429,0.5
566,-0.0004965633217516,0.0007817686874949,0.5
567,-0.0012477731560241,0.0010058584033162,0.5
568,0.003055751439342,0.0006620843245437,1.0
569,0.0024764384233091,0.0001298704317622,1.0
570,0.0034186153171197,-0.0001222309947841,0.5
571,0.0029857248410956,-0.0002240901506262,0.5
572,-3.819718630130906e-05,0.0005118421866968,0.5
573,0.0001336901502357,0.0014031077063833,1.0
574,0.0043607772353811,0.0023682146291416,1.0
575,0.0037432811213492,0.0009269177335624,1.0
576,0.0001973521231203,-0.0010440554906478,0.5
577,-0.0020180779186009,-0.001517698662071,0.0
578,-0.0030175551220836,-0.0016832187558416,0.0
579,5.092958168560791e-05,-0.0009549289423636,0.5
580,0.0017252353596923,0.0009931260392779,1.0
581,0.0030939477345881,0.0034428061659228,1.0
582,0.0058503710119187,0.0055766465627053,1.0
583,0.0099622861613194,0.0070407276093774,1.0
584,0.0127052435725592,0.0070254505995132,1.0
585,0.0102295992219666,0.0052074335927481,1.0
586,0.0102423283261087,0.005329656217379,1.0
587,-0.0087720652535101,0.0038400438939996,0.5
588,-0.0096949695874187,0.0018920283928629,0.5
589,-0.0084219882363497,-6.111549797328317e-05,0.0
590,-0.0061622869276357,-0.0009600218890182,0.0
591,-0.0049718993350222,-0.0016653935255102,0.0
