,Unnamed: 0,date,high,low,open,close,20_MA,50_MA,entry_qaulity,candle_pattern_check,candle_pattern_score,bb_check,bb_score,trend_0,trend_1,trend_score,grad_0,grad_1,grad_score,RSI,RSI_score
2237,2237,2021-06-22 01:44:00,1954.61528603,1952.6,1954.61528603,1952.6,1955.6360128260008,1951.882133006001,0.0,,,,,,,,,,,,
2238,2238,2021-06-22 01:45:00,1960.7826954,1953.8,1953.8,1958.5,1955.356012826,1952.5721330060007,1.0,,,,,,,,,,,,
2239,2239,2021-06-22 01:46:00,1963.1,1958.0617795,1958.7,1962.9,1955.546012826,1953.3801330060007,0.0,,,,,,,,,,,,
2240,2240,2021-06-22 01:47:00,1968.2,1961.6,1962.68733653,1968.2,1955.951012826,1954.3861330060008,0.0,,,,,,,,,,,,
2241,2241,2021-06-22 01:48:00,1971.3,1966.04313281,1967.40359076,1966.1,1956.2338359705,1955.2581330060004,0.0,,,,,,,,,,,,
2242,2242,2021-06-22 01:49:00,1966.22377963,1963.55974072,1966.1,1966.22377963,1956.255024952,1956.1566085986003,1.0,,,,,,,,,,,,
2243,2243,2021-06-22 01:50:00,1963.3036453,1960.1,1963.3,1960.1,1956.4550249520005,1956.7976493968004,0.0,,,,,,,,,,,,
2244,2244,2021-06-22 01:51:00,1962.9,1959.1,1962.9,1959.1,1956.684366236001,1957.3256493968008,0.0,,,,,,,,,,,,
2245,2245,2021-06-22 01:52:00,1962.9,1957.74148468,1958.6,1962.6,1957.0243662360008,1957.7656493968004,0.0,,,,,,,,,,,,
2246,2246,2021-06-22 01:53:00,1961.93492531,1960.8,1961.8,1961.10413306,1957.497483742001,1958.2475212726004,0.0,,,,,,,,,,,,
2247,2247,2021-06-22 01:54:00,1965.9,1962.0,1962.0,1962.4,1958.0474837420008,1958.7255212726,1.0,,,,,,,,,,,,
2248,2248,2021-06-22 01:55:00,1964.8,1961.2,1963.1,1961.2,1958.4824837420008,1959.0715212726,0.0,,,,,,,,,,,,
2249,2249,2021-06-22 01:56:00,1962.569797,1960.1,1961.2,1961.9,1959.0224837420003,1959.3755212726,0.0,,,,,,,,,,,,
2250,2250,2021-06-22 01:57:00,1964.20232421,1961.9,1962.9,1963.11397274,1959.6631823790003,1959.6478007274,0.0,,,,,,,,,,,,
2251,2251,2021-06-22 01:58:00,1964.22561615,1962.8,1963.11397274,1963.5,1960.3181823790003,1960.0158007274,0.0,,,,,,,,,,,,
2252,2252,2021-06-22 01:59:00,1964.7,1961.93492531,1962.6,1961.93492531,1960.8899286445003,1960.2904992336,0.0,,,,,,,,,,,,
2253,2253,2021-06-22 02:00:00,1972.41453208,1963.84244019,1963.84244019,1968.6,1961.4249286445004,1960.7444992336,0.0,,,,,,,,,,,,
2254,2254,2021-06-22 02:01:00,1969.1,1962.1,1968.5367882,1962.1,1961.6488405370003,1960.8864992336,0.0,,,,,,,,,,,,
2255,2255,2021-06-22 02:02:00,1961.93492531,1957.3,1961.1,1960.9,1961.8138405370005,1961.1324992336,0.0,,,,,,,,,,,,
2256,2256,2021-06-22 02:03:00,1965.76116344,1958.44376274,1958.44376274,1964.1478328,1962.3612321770008,1961.3614558896,0.0,,,,,,,,,,,,
2257,2257,2021-06-22 02:04:00,1966.51293502,1962.1,1962.3,1965.5,1963.0062321770008,1961.1414551944,0.5,,,,,,,,,,,,
2258,2258,2021-06-22 02:05:00,1966.48636931,1962.1,1965.81731672,1962.1,1963.1862321770009,1960.3834551944,0.0,,,,,,,,,,,,
2259,2259,2021-06-22 02:06:00,1964.1,1960.95667454,1962.2,1961.8,1963.1312321770008,1959.8574551944,1.0,,,,,,,,,,,,
2260,2260,2021-06-22 02:07:00,1962.2,1959.1,1961.77253115,1959.1,1962.6762321770009,1959.5814551944004,0.0,,,,,,,,,,,,
2261,2261,2021-06-22 02:08:00,1958.72201006,1953.76362651,1958.1,1953.76362651,1962.059413502501,1959.4147277246,0.0,,,,,,,,,,,,
2262,2262,2021-06-22 02:09:00,1955.6,1950.4,1953.28733114,1950.4,1961.268224521001,1959.1527277246,0.5,,,,,,,,,,,,
2263,2263,2021-06-22 02:10:00,1952.93010961,1946.2,1950.80379235,1946.36190639,1960.5813198405008,1958.833847438,0.0,,,,,,,,,,,,
2264,2264,2021-06-22 02:11:00,1948.9,1946.7,1946.81516006,1947.63101667,1960.007870674001,1958.5644677714,0.0,,,,,,,,,,,,
2265,2265,2021-06-22 02:12:00,1953.1,1947.8,1947.8,1952.14628646,1959.4851849970005,1958.4153935005995,0.0,,,,,,,,,,,,
2266,2266,2021-06-22 02:13:00,1958.9,1953.4,1953.4174985,1955.86224346,1959.2230905170004,1958.4306383698,0.0,,,,,,,,,,,,
2267,2267,2021-06-22 02:14:00,1959.9,1954.8,1954.8,1959.9,1959.0980905170004,1958.438199591,0.0,,,,,,,,,,,,
2268,2268,2021-06-22 02:15:00,1961.8,1953.3,1959.9,1954.3214808,1958.7541645570004,1958.242629207,0.0,,,,,,,,,,,,
2269,2269,2021-06-22 02:16:00,1953.30917891,1950.5,1953.30917891,1951.0,1958.2091645570003,1958.080629207,0.5,,,,,,,,,,,,
2270,2270,2021-06-22 02:17:00,1952.6,1950.8,1952.6,1952.5,1957.67846592,1957.9286292069987,0.0,,,,,,,,,,,,
2271,2271,2021-06-22 02:18:00,1954.9,1950.8,1950.8,1953.77768221,1957.1923500305,1957.795312108999,0.0,,,,,,,,,,,,
2272,2272,2021-06-22 02:19:00,1956.58730824,1953.8,1953.86831531,1956.4,1956.915603765,1957.607312108999,0.0,,,,,,,,,,,,
2273,2273,2021-06-22 02:20:00,1957.9,1954.1,1956.9,1954.1,1956.190603765,1957.567312108999,0.5,,,,,,,,,,,,
2274,2274,2021-06-22 02:21:00,1956.31540894,1952.7,1955.49971107,1952.7,1955.720603765,1957.5310486225987,0.0,,,,,,,,,,,,
2275,2275,2021-06-22 02:22:00,1952.2,1948.4,1952.2,1949.10865748,1955.131036639,1957.397221772199,0.0,,,,,,,,,,,,
2276,2276,2021-06-22 02:23:00,1950.9,1946.6,1950.9,1946.6,1954.253644999,1957.296386113399,0.0,,,,,,,,,,,,
2277,2277,2021-06-22 02:24:00,1949.0,1944.3,1947.3,1944.3,1953.193644999,1957.1543861133991,0.0,,,,,,,,,,,,
2278,2278,2021-06-22 02:25:00,1950.5,1944.1,1945.23222847,1944.1,1952.2936449989995,1956.9863861134,0.0,,,,,,,,,,,,
2279,2279,2021-06-22 02:26:00,1948.22154874,1943.87344653,1944.5,1947.6,1951.583644998999,1956.9163861133995,0.0,,,,,,,,,,,,
2280,2280,2021-06-22 02:27:00,1950.2,1947.3,1947.3,1949.9,1951.123644999,1956.9083861134,0.0,,,,,,,,,,,,
2281,2281,2021-06-22 02:28:00,1953.9,1950.9,1950.9,1951.31112193,1951.001019769999,1956.926608552,0.0,,,,,,,,,,,,
2282,2282,2021-06-22 02:29:00,1951.72845517,1944.68871569,1951.72845517,1944.68871569,1950.715455554499,1956.8103828658,1.0,,,,,,,,,,,,
2283,2283,2021-06-22 02:30:00,1951.9,1944.7,1945.05105754,1951.37049493,1950.9658849814991,1956.6797927644004,0.0,,,,,,,,,,,,
2284,2284,2021-06-22 02:31:00,1954.9,1951.9,1951.9,1954.9,1951.3293341479991,1956.6253575214005,0.0,,,,,,,,,,,,
2285,2285,2021-06-22 02:32:00,1956.7,1954.4,1954.9,1956.7,1951.5570198249989,1956.6073575214,0.0,,,,,,,,,,,,
2286,2286,2021-06-22 02:33:00,1956.8,1953.1,1956.0,1953.1,1951.418907652,1956.6053575214005,1.0,,,,,,,,,,,,
2287,2287,2021-06-22 02:34:00,1955.5,1954.5,1955.5,1954.5,1951.148907652,1956.6433575214,0.0,,,,,,,,,,,,
2288,2288,2021-06-22 02:35:00,1957.1,1956.3,1956.9,1956.3,1951.247833612,1956.5993575214,0.0,,,,,,,,,,,,
2289,2289,2021-06-22 02:36:00,1959.9,1957.1,1957.1,1959.8,1951.687833612,1956.5373575214005,0.0,,,,,,,,,,,,
2290,2290,2021-06-22 02:37:00,1961.4,1959.6,1960.0,1959.6,1952.042833612,1956.3653575214007,1.0,,,,,,,,,,,,
2291,2291,2021-06-22 02:38:00,1958.5,1958.5,1958.5,1958.5,1952.2789495015,1956.2133575214,0.0,,,,,,,,,,,,
2292,2292,2021-06-22 02:39:00,1958.1,1954.1,1958.1,1954.2,1952.1689495015,1955.9728819288005,0.0,,,,,,,,,,,,
2293,2293,2021-06-22 02:40:00,1957.2,1956.4,1956.4,1956.8,1952.3039495015,1955.9068819288004,0.5,,,,,,,,,,,,
2294,2294,2021-06-22 02:41:00,1956.042274,1952.1,1956.042274,1952.5,1952.2939495015005,1955.7748819288,0.0,,,,,,,,,,,,
2295,2295,2021-06-22 02:42:00,1956.58981621,1955.9,1955.9,1956.58981621,1952.668007438,1955.6546782530004,0.0,,,,,,,,,,,,
2296,2296,2021-06-22 02:43:00,1956.03309696,1947.68903562,1956.03309696,1948.2,1952.7480074380005,1955.3965955918,0.0,,,,,,,,,,,,
2297,2297,2021-06-22 02:44:00,1950.9,1946.2,1949.59089881,1947.2,1952.893007438,1955.0925955918003,0.0,,,,,,,,,,,,
2298,2298,2021-06-22 02:45:00,1951.5,1947.68230816,1947.7,1951.5,1953.263007438,1954.8985955918004,0.0,,,,,,,,,,,,
2299,2299,2021-06-22 02:46:00,1956.9,1951.67389183,1951.67389183,1956.7,1953.718007438,1954.7945955918003,1.0,,,,,,,,,,,,
2300,2300,2021-06-22 02:47:00,1959.8,1956.9,1956.9,1959.8,1954.213007438,1954.7283161370003,0.0,,,,,,,,,,,,
2301,2301,2021-06-22 02:48:00,1960.9,1958.1,1959.73416916,1960.9,1954.6924513415,1954.6763161370004,0.0,,,,,,,,,,,,
2302,2302,2021-06-22 02:49:00,1964.89636924,1958.9,1960.9,1958.9,1955.4030155570003,1954.6156176308004,0.0,,,,,,,,,,,,
2303,2303,2021-06-22 02:50:00,1959.2,1954.84366381,1959.2,1957.9,1955.7294908105,1954.4016176308,0.0,,,,,,,,,,,,
2304,2304,2021-06-22 02:52:00,1956.53920602,1956.53920602,1956.53920602,1956.53920602,1955.8114511115,1954.2904017512,0.0,,,,,,,,,,,,
2305,2305,2021-06-22 02:53:00,1958.74065055,1957.8,1958.5,1957.8,1955.8664511115005,1954.2284017512,0.0,,,,,,,,,,,,
2306,2306,2021-06-22 02:54:00,1961.9,1958.9,1958.9,1961.9,1956.3064511115003,1954.1834450952,0.0,,,,,,,,,,,,
2307,2307,2021-06-22 02:55:00,1963.9,1959.6,1961.9,1959.6,1956.5614511115004,1954.0654450952,0.0,,,,,,,,,,,,
2308,2308,2021-06-22 02:56:00,1964.59751456,1962.9,1962.9,1964.1,1956.9514511115,1954.1054450952,0.0,,,,,,,,,,,,
2309,2309,2021-06-22 02:57:00,1968.9,1964.3,1964.3,1967.9248565,1957.3576939365,1954.2279422252,0.0,,,,,,,,,,,,
2310,2310,2021-06-22 02:58:00,1977.6356767,1966.1,1966.1,1976.8,1958.2176939365004,1954.5819422252,1.0,,,,,,,,,,,,
2311,2311,2021-06-22 02:59:00,1979.44653255,1972.1,1976.82079157,1979.44653255,1959.265020564,1955.095600346,0.0,,,,,,,,,,,,
2312,2312,2021-06-22 03:00:00,1979.9,1970.1,1979.8,1970.3,1960.070020564001,1955.493600346,0.0,,,,,,,,,,,,
2313,2313,2021-06-22 03:01:00,1973.2,1965.59348528,1973.2,1965.77279086,1960.5186601070004,1955.8818180354,0.0,,,,,,,,,,,,
2314,2314,2021-06-22 03:02:00,1966.9,1963.1,1966.0,1966.9,1961.2386601070004,1956.267197702,0.0,,,,,,,,,,,,
2315,2315,2021-06-22 03:03:00,1966.9,1964.17676449,1964.2,1964.4,1961.6291692965003,1956.5122719728,0.5,,,,,,,,,,,,
2316,2316,2021-06-22 03:04:00,1970.1,1964.9,1965.0,1970.06594249,1962.7224664210007,1956.7963459534,,,,,,,,,,,,,
2317,2317,2021-06-22 03:05:00,1973.2,1968.4,1968.81010367,1968.4,1963.782466421001,1956.9663459534,,,,,,,,,,,,,
2318,2318,2021-06-22 03:06:00,1969.1,1964.1,1968.2,1966.6,1964.5374664210008,1957.2119163374,,,,,,,,,,,,,
2319,2319,2021-06-22 03:07:00,1966.9,1965.22222995,1966.61334075,1966.9,1965.0474664210008,1957.5299163373995,,,,,,,,,,,,,
2320,2320,2021-06-22 03:08:00,1967.5,1966.33511859,1967.4,1966.8,1965.397466421001,1957.8159163374,,,,,,,,,,,,,
2321,2321,2021-06-22 03:09:00,1969.9,1967.9,1967.9,1969.9,1965.8474664210007,1958.1383626931995,,,,,,,,,,,,,
2322,2322,2021-06-22 03:10:00,1968.9,1964.5,1968.83911804,1964.5,1966.1274664210007,1958.3003626932,,,,,,,,,,,,,
2323,2323,2021-06-22 03:11:00,1965.08311887,1961.1,1965.08311887,1964.9,1966.477466421001,1958.5163626931992,,,,,,,,,,,,,
2324,2324,2021-06-22 03:12:00,1965.9,1963.8,1964.9,1964.7789815,1966.889455195001,1958.7579423231991,,,,,,,,,,,,,
2325,2325,2021-06-22 03:13:00,1969.14126573,1964.4,1964.4,1969.14126573,1967.4565184815008,1959.1585944882,,,,,,,,,,,,,
2326,2326,2021-06-22 03:14:00,1966.7,1964.1,1966.1,1966.7,1967.696518481501,1959.560594488199,,,,,,,,,,,,,
2327,2327,2021-06-22 03:15:00,1967.3,1962.0,1966.9,1963.1,1967.871518481501,1959.936594488199,,,,,,,,,,,,,
2328,2328,2021-06-22 03:16:00,1964.3,1959.5,1964.3,1960.7,1967.701518481501,1960.2685944882,,,,,,,,,,,,,
2329,2329,2021-06-22 03:17:00,1963.9,1961.0,1961.5783358,1963.5,1967.480275656501,1960.5865944882,,,,,,,,,,,,,
2330,2330,2021-06-22 03:18:00,1967.9,1964.08318896,1964.08318896,1967.9,1967.0352756565007,1960.9465944882,,,,,,,,,,,,,
2331,2331,2021-06-22 03:19:00,1968.9,1963.2769824,1967.1721935,1963.2769824,1966.226798149001,1961.1859116975995,,,,,,,,,,,,,
2332,2332,2021-06-22 03:20:00,1972.6,1966.62867568,1966.62867568,1968.80274699,1966.1519354985005,1961.668192323599,,,,,,,,,,,,,
2333,2333,2021-06-22 03:21:00,1972.9,1967.89688394,1969.2,1971.52033613,1966.4393127620008,1962.0711891475992,,,,,,,,,,,,,
2334,2334,2021-06-22 03:22:00,1973.4,1970.1,1971.9,1970.1,1966.599312762,1962.3751891476,,,,,,,,,,,,,
2335,2335,2021-06-22 03:23:00,1969.7,1968.1,1969.1,1969.7,1966.864312762,1962.6351891475988,,,,,,,,,,,,,
2336,2336,2021-06-22 03:24:00,1971.24861293,1969.5904805,1970.70509509,1971.0,1966.9110156374995,1962.9931891475987,,,,,,,,,,,,,
2337,2337,2021-06-22 03:25:00,1971.9,1969.17295849,1971.52037185,1969.9,1966.9860156375,1963.301189147599,,,,,,,,,,,,,
2338,2338,2021-06-22 03:26:00,1968.1,1967.08164284,1968.1,1967.2,1967.0160156375,1963.5191891475988,,,,,,,,,,,,,
2339,2339,2021-06-22 03:27:00,1969.4,1967.1,1967.2,1968.47708848,1967.0948700615,1963.6927309171983,,,,,,,,,,,,,
2340,2340,2021-06-22 03:28:00,1978.7,1968.3,1968.3,1978.7,1967.6898700615,1964.0747309171984,,,,,,,,,,,,,
2341,2341,2021-06-22 03:29:00,1977.22730915,1974.3,1977.22730915,1975.14382411,1967.952061267,1964.4076073993988,,,,,,,,,,,,,
2342,2342,2021-06-22 03:30:00,1981.9,1975.3,1977.23658585,1976.8,1968.567061267,1964.859607399399,,,,,,,,,,,,,
2343,2343,2021-06-22 03:31:00,1977.1,1973.1,1977.1,1973.2,1968.982061267,1965.1876073993992,,,,,,,,,,,,,
2344,2344,2021-06-22 03:32:00,1973.4,1971.55417724,1973.4,1972.5,1969.368112192,1965.587607399399,,,,,,,,,,,,,
2345,2345,2021-06-22 03:33:00,1976.9,1971.46237906,1971.46237906,1976.2,1969.721048905499,1965.9798110751988,,,,,,,,,,,,,
2346,2346,2021-06-22 03:34:00,1977.9,1973.1,1976.05623999,1973.9,1970.081048905499,1966.493811075199,,,,,,,,,,,,,
2347,2347,2021-06-22 03:35:00,1978.9,1973.00318353,1973.00318353,1976.1,1970.7310489054992,1967.0718110751995,,,,,,,,,,,,,
2348,2348,2021-06-22 03:36:00,1976.4,1975.6,1976.05623999,1975.8,1971.4860489054995,1967.5578110751992,,,,,,,,,,,,,
2349,2349,2021-06-22 03:37:00,1981.9,1976.7,1976.89148744,1980.9,1972.3560489055,1968.0418110751991,,,,,,,,,,,,,
2350,2350,2021-06-22 03:38:00,1992.9,1981.9,1981.9,1990.30069606,1973.4760837085,1968.6518249964,,,,,,,,,,,,,
2351,2351,2021-06-22 03:39:00,1995.4,1985.9,1989.5,1993.7,1974.9972345885,1969.3078249964,,,,,,,,,,,,,
2352,2352,2021-06-22 03:40:00,2001.9,1993.7,1993.7,2000.7,1976.592097238999,1970.1438249964,,,,,,,,,,,,,
2353,2353,2021-06-22 03:41:00,2005.33413628,1999.4,2000.9,1999.4,1977.9860804324992,1970.9738249964,,,,,,,,,,,,,
2354,2354,2021-06-22 03:42:00,2000.6,1993.55615401,1999.4,1993.55615401,1979.158888133,1971.7141639562,,,,,,,,,,,,,
2355,2355,2021-06-22 03:43:00,1995.8,1992.8,1993.1,1995.6,1980.453888132999,1972.4701639562,,,,,,,,,,,,,
2356,2356,2021-06-22 03:44:00,1996.65853774,1992.1,1995.6,1992.1,1981.508888132999,1973.0741639562,,,,,,,,,,,,,
2357,2357,2021-06-22 03:45:00,1994.84742745,1988.68306629,1991.13465136,1988.68306629,1982.4480414474988,1973.655825282,,,,,,,,,,,,,
2358,2358,2021-06-22 03:46:00,1988.7,1984.52409881,1988.5,1987.9,1983.4830414474989,1974.131825282,,,,,,,,,,,,,
2359,2359,2021-06-22 03:47:00,1988.8,1985.3,1987.0,1987.6029863,1984.4393363384988,1974.525387878,,,,,,,,,,,,,
2360,2360,2021-06-22 03:48:00,1985.3,1983.6,1985.3,1983.9,1984.6993363384995,1974.6673878779995,,,,,,,,,,,,,
2361,2361,2021-06-22 03:49:00,1992.9,1985.52020946,1985.7,1992.9,1985.587145133,1974.936457227,,,,,,,,,,,,,
2362,2362,2021-06-22 03:50:00,1992.1,1989.1,1992.1,1989.2,1986.207145133,1975.314457226999,,,,,,,,,,,,,
2363,2363,2021-06-22 03:51:00,1988.8,1987.1,1988.5,1987.1,1986.9021451329995,1975.7410014097989,,,,,,,,,,,,,
2364,2364,2021-06-22 03:52:00,1990.1,1987.1,1987.9,1988.1,1987.6821451329995,1976.165001409799,,,,,,,,,,,,,
2365,2365,2021-06-22 03:53:00,1988.1,1985.1,1988.1,1985.83708489,1988.1639993775,1976.593743107599,,,,,,,,,,,,,
2366,2366,2021-06-22 03:54:00,1985.94391483,1984.6,1985.38723819,1984.6,1988.6989993775,1976.8844242577995,,,,,,,,,,,,,
2367,2367,2021-06-22 03:55:00,1984.8,1983.2,1984.6,1983.2,1989.0539993775,1977.1804242578,,,,,,,,,,,,,
2368,2368,2021-06-22 03:56:00,1984.3,1983.3,1983.3,1983.4,1989.4339993774995,1977.5164242577991,,,,,,,,,,,,,
2369,2369,2021-06-22 03:57:00,1985.24806903,1983.6,1984.4,1983.6,1989.568999377499,1977.8504242578,,,,,,,,,,,,,
2370,2370,2021-06-22 03:58:00,1983.9,1982.5,1983.75426064,1983.7,1989.2389645744995,1978.1884242578,,,,,,,,,,,,,
2371,2371,2021-06-22 03:59:00,1985.9,1981.52482713,1984.0,1983.6,1988.7339645744992,1978.4624242578,,,,,,,,,,,,,
2372,2372,2021-06-22 04:00:00,1988.01046672,1978.0,1984.9,1978.68303639,1987.633116394,1978.7460849856,,,,,,,,,,,,,
2373,2373,2021-06-22 04:01:00,1980.6,1977.1,1978.50192123,1977.7,1986.5481163939992,1979.0020849856,,,,,,,,,,,,,
2374,2374,2021-06-22 04:02:00,1978.07041054,1975.34946442,1977.83217491,1976.6,1985.700308693499,1979.2385053556,,,,,,,,,,,,,
2375,2375,2021-06-22 04:03:00,1975.71171446,1971.5,1975.71171446,1972.6,1984.5503086935,1979.3076800410004,,,,,,,,,,,,,
2376,2376,2021-06-22 04:04:00,1974.9,1971.81752654,1971.81752654,1974.3,1983.6603086935,1979.459680041,,,,,,,,,,,,,
2377,2377,2021-06-22 04:05:00,1975.7,1970.16169858,1974.4,1970.16169858,1982.734240308,1979.6009140126005,,,,,,,,,,,,,
2378,2378,2021-06-22 04:06:00,1973.8,1970.64021391,1971.7,1970.64021391,1981.8712510035,1979.7997182908005,,,,,,,,,,,,,
2379,2379,2021-06-22 04:07:00,1971.2,1968.5,1971.2,1970.3,1981.0061016885,1979.9357182908009,,,,,,,,,,,,,
2380,2380,2021-06-22 04:08:00,1973.17596419,1970.27796387,1970.27796387,1972.2,1980.4211016885,1980.021718290801,,,,,,,,,,,,,
2381,2381,2021-06-22 04:09:00,1974.8,1971.1,1972.27033909,1971.1,1979.3311016885,1980.1781786428007,,,,,,,,,,,,,
2382,2382,2021-06-22 04:10:00,1974.9,1973.2,1973.2,1974.2,1978.5811016885,1980.2861237030004,,,,,,,,,,,,,
2383,2383,2021-06-22 04:11:00,1975.53058944,1974.5,1974.8,1974.5,1977.9511016885,1980.3457169804003,,,,,,,,,,,,,
2384,2384,2021-06-22 04:12:00,1974.2,1973.9,1973.9,1974.11264882,1977.2517341295008,1980.4259699568004,,,,,,,,,,,,,
2385,2385,2021-06-22 04:13:00,1975.1,1973.2,1975.0,1973.38803761,1976.6292817655003,1980.4997307090005,,,,,,,,,,,,,
2386,2386,2021-06-22 04:14:00,1973.4,1973.0,1973.38119986,1973.0,1976.0492817655008,1980.5397307090004,,,,,,,,,,,,,
2387,2387,2021-06-22 04:15:00,1974.0,1972.1,1972.1,1974.0,1975.5892817655003,1980.6217307090008,,,,,,,,,,,,,
2388,2388,2021-06-22 04:16:00,1977.6,1975.1,1975.6,1975.2,1975.1792817655,1980.7817307090008,,,,,,,,,,,,,
2389,2389,2021-06-22 04:17:00,1976.8,1975.1,1975.8,1975.74887063,1974.786725297,1980.927166352001,,,,,,,,,,,,,
2390,2390,2021-06-22 04:18:00,1976.1,1972.7,1976.1,1972.7,1974.2367252970005,1980.8071663520009,,,,,,,,,,,,,
2391,2391,2021-06-22 04:19:00,1973.5,1971.3,1973.5,1971.3953568,1973.626493137,1980.7321970058008,,,,,,,,,,,,,
2392,2392,2021-06-22 04:20:00,1971.3,1965.6,1971.3,1965.6,1972.9723413175,1980.5081970058009,,,,,,,,,,,,,
2393,2393,2021-06-22 04:21:00,1969.3,1966.14556156,1966.23250198,1967.2,1972.4473413175,1980.3881970058003,,,,,,,,,,,,,
2394,2394,2021-06-22 04:22:00,1969.9,1967.1,1969.9,1967.1,1971.9723413175,1980.2801970058008,,,,,,,,,,,,,
2395,2395,2021-06-22 04:23:00,1967.6,1963.5,1966.9,1966.9,1971.6873413175,1980.0941970058009,,,,,,,,,,,,,
2396,2396,2021-06-22 04:24:00,1971.47174958,1966.9,1966.9,1970.3,1971.4873413175,1980.0221970058008,,,,,,,,,,,,,
2397,2397,2021-06-22 04:25:00,1971.4,1968.66415934,1970.47550788,1968.66415934,1971.4124643555,1979.8734801926005,,,,,,,,,,,,,
2398,2398,2021-06-22 04:26:00,1970.4,1965.9,1968.2,1965.9,1971.17545366,1979.6754801926,,,,,,,,,,,,,
2399,2399,2021-06-22 04:27:00,1966.9,1962.3,1966.1,1966.81161941,1971.0010346305,1979.3937125808004,,,,,,,,,,,,,
2400,2400,2021-06-22 04:28:00,1967.9,1966.7,1966.8,1966.7,1970.7260346304995,1978.9216986596,,,,,,,,,,,,,
2401,2401,2021-06-22 04:29:00,1967.9,1965.5,1966.7,1966.3,1970.486034630499,1978.3736986596,,,,,,,,,,,,,
2402,2402,2021-06-22 04:30:00,1971.6,1967.2,1967.2,1971.0,1970.3260346304992,1977.7796986596,,,,,,,,,,,,,
2403,2403,2021-06-22 04:31:00,1972.9,1971.9,1971.9,1972.9,1970.2460346305,1977.2496986596,,,,,,,,,,,,,
2404,2404,2021-06-22 04:32:00,1974.2,1972.8,1972.9,1974.1,1970.2454021894991,1976.8605755794,,,,,,,,,,,,,
2405,2405,2021-06-22 04:33:00,1976.9,1972.9,1973.9,1976.9,1970.4210003089995,1976.4865755794,,,,,,,,,,,,,
2406,2406,2021-06-22 04:34:00,1977.4,1975.6,1976.5,1975.7,1970.5560003089995,1976.1585755794,,,,,,,,,,,,,
2407,2407,2021-06-22 04:35:00,1981.9,1977.8,1977.8,1981.76976649,1970.9444886334995,1976.0203095834,,,,,,,,,,,,,
2408,2408,2021-06-22 04:36:00,1981.7,1979.9,1981.7,1981.0,1971.2344886334995,1975.8823095833995,,,,,,,,,,,,,
2409,2409,2021-06-22 04:37:00,1982.84157274,1981.315388,1981.9,1982.1,1971.552045102,1975.7722498574,,,,,,,,,,,,,
2410,2410,2021-06-22 04:38:00,1981.6,1978.1,1981.04367717,1979.0,1971.867045102,1975.6742498574,,,,,,,,,,,,,
2411,2411,2021-06-22 04:39:00,1978.3,1971.3,1978.3,1972.4,1971.917277262,1975.2642498574,,,,,,,,,,,,,
2412,2412,2021-06-22 04:40:00,1973.34520359,1969.26954111,1973.34520359,1969.4,1972.107277262,1974.8682498574,,,,,,,,,,,,,
2413,2413,2021-06-22 04:41:00,1971.1,1967.3,1969.4,1970.8,1972.287277262,1974.5422498574,,,,,,,,,,,,,
2414,2414,2021-06-22 04:42:00,1972.0,1967.6,1970.6,1968.807759,1972.3726652120008,1974.1564050374,,,,,,,,,,,,,
2415,2415,2021-06-22 04:43:00,1970.6,1968.5,1968.5,1970.2,1972.5376652120003,1973.8436633396,,,,,,,,,,,,,
2416,2416,2021-06-22 04:44:00,1971.9,1970.5,1970.5,1971.7,1972.6076652120005,1973.5856633396,,,,,,,,,,,,,
2417,2417,2021-06-22 04:45:00,1975.0,1970.0,1970.0,1975.0,1972.924457245001,1973.4216633396,,,,,,,,,,,,,
2418,2418,2021-06-22 04:46:00,1977.6,1975.3,1975.3,1977.6,1973.5094572450005,1973.3056633396,,,,,,,,,,,,,
2419,2419,2021-06-22 04:47:00,1978.9,1975.71170493,1977.9,1975.8,1973.9588762745009,1973.1496633396,,,,,,,,,,,,,
2420,2420,2021-06-22 04:48:00,1977.6,1976.0,1977.6,1976.0,1974.4238762745008,1972.9956633396,,,,,,,,,,,,,
2421,2421,2021-06-22 04:49:00,1976.0,1970.1,1976.0,1970.6,1974.6388762745005,1972.7356633396,,,,,,,,,,,,,
2422,2422,2021-06-22 04:50:00,1970.7,1969.6,1970.7,1969.6,1974.5688762745,1972.5540026118,,,,,,,,,,,,,
2423,2423,2021-06-22 04:51:00,1972.0,1969.3,1969.9,1969.3,1974.3888762745005,1972.3860026118,,,,,,,,,,,,,
2424,2424,2021-06-22 04:52:00,1974.71570605,1970.1,1970.1,1973.5,1974.3588762745003,1972.3240026118,,,,,,,,,,,,,
2425,2425,2021-06-22 04:53:00,1975.9,1973.1,1974.5,1973.1,1974.1688762745,1972.3340026118,,,,,,,,,,,,,
2426,2426,2021-06-22 04:54:00,1975.0,1975.0,1975.0,1975.0,1974.1338762745004,1972.3480026118,,,,,,,,,,,,,
2427,2427,2021-06-22 04:55:00,1978.0,1976.2,1976.2,1977.5,1973.9203879500003,1972.4947686402,,,,,,,,,,,,,
2428,2428,2021-06-22 04:56:00,1976.9,1975.9,1976.9,1976.3,1973.6853879500009,1972.607964362,,,,,,,,,,,,,
2429,2429,2021-06-22 04:57:00,1977.0,1976.70799008,1976.70799008,1976.8,1973.4203879500003,1972.737964362,,,,,,,,,,,,,
